product_id,brand,category,sub_category,mrp
54277,L'Oreal,Makeup,Body Mist,2143.34
54278,Nivea,Skincare,Eyeliner,4503.34
54279,Nivea,,Sanitizer,159.17
54280,WOW Skin Science,Fragrance,Deodorant,603.07
54281,Nivea,Skincare,Body Lotion,4468.62
54282,The Body Shop,Makeup,Serum,3803.73
54283,Pond's,Personal Care,Mascara,
54284,Nivea,Haircare,Eyeliner,3271.87
54285,Nivea,Fragrance,Serum,4173.46
54286,Nykaa Naturals,Fragrance,Body Mist,3639.69
54287,WOW Skin Science,Makeup,Face Wash,4813.58
54288,L'Oreal,Skincare,Conditioner,1133.13
54289,Maybelline,Skincare,Handwash,3847.24
54290,L'Oreal,Personal Care,Sunscreen,3847.6
54291,Maybelline,Haircare,Face Wash,3766.02
54292,Lakme,Fragrance,Serum,4996.08
54293,Pond's,Haircare,Face Wash,149.3
54294,Mamaearth,Makeup,Perfume,3594.15
54295,Forest Essentials,Haircare,Handwash,4584.2
54296,The Body Shop,,Eyeliner,546.56
54297,The Body Shop,Fragrance,Face Wash,4682.32
54298,Pond's,Skincare,Body Mist,2229.61
54299,,Personal Care,,4929.04
54300,Maybelline,Makeup,Face Wash,2073.98
54301,Nivea,Makeup,Conditioner,1732.58
54302,Mamaearth,Makeup,Sanitizer,1412.72
54303,Maybelline,Fragrance,Soap,2181.59
54304,Mamaearth,Personal Care,,225.59
54305,The Body Shop,Skincare,Conditioner,4630.75
54306,WOW Skin Science,Fragrance,Body Lotion,626.01
54307,Lakme,,Serum,795.95
54308,Mamaearth,Haircare,Soap,3220.93
54309,Lakme,Personal Care,Foundation,2323.72
54310,Mamaearth,Haircare,Soap,429.81
54311,L'Oreal,Haircare,Perfume,3293.14
54312,Mamaearth,Personal Care,Body Mist,2185.4
54313,Nykaa Naturals,Personal Care,Sanitizer,3278.88
54314,L'Oreal,Fragrance,Serum,632.64
54315,Forest Essentials,Skincare,Body Lotion,879.64
54316,Pond's,,Perfume,1127.48
54317,L'Oreal,Fragrance,Foundation,3853.36
54318,The Body Shop,Skincare,Serum,3931.97
54319,The Body Shop,Skincare,Conditioner,3345.08
54320,,Skincare,Mask,4405.67
54321,Biotique,Makeup,Serum,3667.35
54322,Nivea,Haircare,Serum,4201.21
54323,Maybelline,Skincare,Eyeliner,2112.36
54324,Pond's,Fragrance,Deodorant,4735.42
54325,Maybelline,Makeup,Body Mist,543.85
54326,Himalaya,Fragrance,Body Mist,4601.76
54327,Forest Essentials,Makeup,,3321.03
54328,Biotique,Haircare,,3972.61
54329,Mamaearth,Personal Care,Serum,3474.07
54330,Lakme,Makeup,Eyeliner,2977.83
54331,Nykaa Naturals,Haircare,Deodorant,2351.87
54332,Nivea,Personal Care,Moisturizer,2618.4
54333,WOW Skin Science,Fragrance,Oil,423.77
54334,Biotique,Makeup,Body Lotion,2702.29
54335,Lakme,Haircare,Deodorant,1162.8
54336,Pond's,Personal Care,Deodorant,3653.45
54337,Mamaearth,Haircare,Compact,
54338,The Body Shop,Personal Care,,4002.76
54339,Pond's,Makeup,Moisturizer,4037.39
54340,,Makeup,Mask,4441.1
54341,Forest Essentials,Fragrance,Compact,1104.78
54342,Lakme,Skincare,Moisturizer,2180.24
54343,L'Oreal,Makeup,Serum,3684.65
54344,,Fragrance,Sanitizer,4110.57
54345,Maybelline,Makeup,Serum,3714.0
54346,Forest Essentials,Fragrance,Mascara,2622.09
54347,Pond's,Haircare,Serum,3278.27
54348,Maybelline,,Face Wash,4248.02
54349,Maybelline,Personal Care,Sanitizer,191.67
54350,Nivea,Skincare,Moisturizer,3821.14
54351,Biotique,Makeup,Lipstick,3976.21
54352,,Skincare,Sunscreen,372.28
54353,Nykaa Naturals,Fragrance,Sanitizer,324.28
54354,Mamaearth,Skincare,Foundation,595.39
54355,Mamaearth,Skincare,Handwash,1114.09
54356,Pond's,Skincare,Deodorant,4112.17
54357,Maybelline,,Body Lotion,2860.99
54358,Mamaearth,Fragrance,Sanitizer,87.24
54359,Maybelline,Makeup,Sunscreen,269.41
54360,Nykaa Naturals,Makeup,,3921.4
54361,The Body Shop,Makeup,Perfume,3779.3
54362,The Body Shop,Fragrance,Serum,3324.67
54363,Biotique,,Body Lotion,1045.69
54364,Himalaya,Fragrance,Perfume,4876.73
54365,Nivea,Fragrance,Perfume,575.13
54366,Nykaa Naturals,Haircare,Perfume,3500.11
54367,L'Oreal,Haircare,Body Lotion,3668.14
54368,Forest Essentials,Fragrance,Shampoo,856.84
54369,Mamaearth,Makeup,Sunscreen,1703.1
54370,Biotique,Personal Care,Deodorant,4122.88
54371,Lakme,Skincare,Lipstick,920.95
54372,Lakme,Skincare,Serum,3656.61
54373,Nykaa Naturals,Makeup,Shampoo,
54374,Lakme,Personal Care,Compact,1994.17
54375,L'Oreal,Haircare,Serum,2569.37
54376,WOW Skin Science,Personal Care,Body Mist,2833.55
54377,Maybelline,Makeup,Soap,4558.02
54378,WOW Skin Science,Personal Care,Perfume,2385.77
54379,Biotique,Skincare,Deodorant,
54380,WOW Skin Science,Skincare,Perfume,332.44
54381,Lakme,Personal Care,Compact,2192.15
54382,Mamaearth,Personal Care,Perfume,3490.18
54383,L'Oreal,Haircare,Face Wash,2415.81
54384,L'Oreal,Skincare,,599.06
54385,L'Oreal,Fragrance,Hair Mask,1828.63
54386,Himalaya,Fragrance,Handwash,1984.93
54387,Nykaa Naturals,Haircare,Handwash,3144.51
54388,WOW Skin Science,Haircare,Handwash,3653.99
54389,Forest Essentials,Fragrance,Mascara,1322.44
54390,Nivea,Skincare,Sunscreen,3726.79
54391,Nivea,Haircare,Soap,273.39
54392,Pond's,Personal Care,,2561.68
54393,Forest Essentials,,Soap,3231.04
54394,Mamaearth,Makeup,Foundation,1258.73
54395,,Haircare,Body Mist,2732.19
54396,Nivea,Haircare,Deodorant,1427.1
54397,Nivea,Fragrance,Lipstick,4836.33
54398,Himalaya,Makeup,Perfume,4809.07
54399,,Personal Care,Conditioner,2064.92
54400,Lakme,Fragrance,Moisturizer,4080.11
54401,Nykaa Naturals,Haircare,Body Lotion,376.62
54402,L'Oreal,Skincare,Sanitizer,578.56
54403,Nivea,Skincare,Body Mist,3010.29
54404,,Makeup,Perfume,768.97
54405,,Personal Care,Eyeliner,536.84
54406,Maybelline,Haircare,Serum,1125.73
54407,Maybelline,Fragrance,Deodorant,377.44
54408,Forest Essentials,Haircare,Face Wash,2484.74
54409,Forest Essentials,Makeup,Deodorant,2701.83
54410,Maybelline,Skincare,Deodorant,482.14
54411,Forest Essentials,Makeup,Lipstick,4786.9
54412,WOW Skin Science,Skincare,Deodorant,2905.76
54413,Biotique,Personal Care,Hair Mask,160.59
54414,WOW Skin Science,Haircare,,
54415,Forest Essentials,Personal Care,Perfume,4303.43
54416,The Body Shop,Skincare,Deodorant,1325.88
54417,Forest Essentials,Makeup,Handwash,150.69
54418,L'Oreal,Makeup,Mask,4695.48
54419,Nykaa Naturals,Personal Care,Lipstick,3186.33
54420,,Skincare,Serum,4858.9
54421,Mamaearth,Skincare,Conditioner,3317.56
54422,L'Oreal,Haircare,Oil,1985.91
54423,Forest Essentials,Haircare,Eyeliner,1352.18
54424,Nivea,Personal Care,Deodorant,2404.96
54425,Forest Essentials,,Shampoo,3031.96
54426,Forest Essentials,Makeup,Serum,3640.54
54427,Biotique,Makeup,Perfume,3075.57
54428,Maybelline,Makeup,Moisturizer,3221.3
54429,Lakme,Makeup,Lipstick,1837.88
54430,,,Body Mist,1156.82
54431,Himalaya,Haircare,Foundation,697.95
54432,WOW Skin Science,,Face Wash,2782.9
54433,The Body Shop,Personal Care,Serum,2081.3
54434,Lakme,Personal Care,Foundation,1603.12
54435,Forest Essentials,Fragrance,Handwash,3342.44
54436,Himalaya,Skincare,Mask,1660.78
54437,Nivea,Skincare,Face Wash,369.47
54438,Pond's,Skincare,Serum,589.64
54439,Nykaa Naturals,Makeup,Handwash,895.71
54440,Nivea,Fragrance,Body Mist,1873.91
54441,Nivea,Skincare,Soap,1994.56
54442,Pond's,Haircare,Sanitizer,4235.82
54443,Forest Essentials,Personal Care,Body Mist,607.11
54444,L'Oreal,Makeup,Serum,196.82
54445,Nivea,Fragrance,Handwash,1440.64
54446,,Fragrance,Foundation,4900.07
54447,Maybelline,Fragrance,Soap,3007.38
54448,Nivea,Personal Care,Body Mist,825.92
54449,Lakme,Makeup,Compact,3329.13
54450,L'Oreal,Personal Care,Handwash,2063.06
54451,Forest Essentials,Personal Care,,120.57
54452,L'Oreal,Haircare,Body Mist,4297.98
54453,Biotique,Skincare,Compact,4155.64
54454,Forest Essentials,Personal Care,Soap,4451.1
54455,Himalaya,Makeup,Mask,2636.79
54456,Himalaya,Haircare,Serum,4786.24
54457,Nivea,Personal Care,Oil,3064.22
54458,Lakme,Haircare,Sanitizer,
54459,Lakme,Personal Care,Compact,2238.73
54460,Lakme,Makeup,Sunscreen,3999.01
54461,Lakme,,Hair Mask,1175.54
54462,Maybelline,Skincare,Eyeliner,1182.43
54463,Biotique,Personal Care,Serum,3772.24
54464,,Makeup,,2122.2
54465,Nykaa Naturals,Fragrance,Hair Mask,463.13
54466,L'Oreal,Skincare,Hair Mask,3745.19
54467,Forest Essentials,Fragrance,Soap,925.36
54468,Nivea,Makeup,Oil,3629.12
54469,Nykaa Naturals,Makeup,Lipstick,2011.21
54470,,Personal Care,,2098.35
54471,Biotique,Personal Care,Deodorant,1107.29
54472,Lakme,Makeup,Serum,92.24
54473,Lakme,Skincare,Conditioner,771.78
54474,Biotique,Fragrance,Deodorant,3166.79
54475,WOW Skin Science,Personal Care,Conditioner,2601.57
54476,Forest Essentials,,Conditioner,522.67
54477,Lakme,Fragrance,Body Mist,4858.17
54478,Forest Essentials,Skincare,Sanitizer,3235.71
54479,Nivea,Haircare,Body Mist,2751.9
54480,Forest Essentials,Skincare,,4862.77
54481,Maybelline,Personal Care,Sanitizer,2050.19
54482,Mamaearth,Fragrance,Deodorant,
54483,WOW Skin Science,Skincare,Serum,2935.37
54484,Nykaa Naturals,Skincare,Perfume,4797.22
54485,Mamaearth,Haircare,Serum,3451.59
54486,Nivea,Haircare,Serum,
54487,Nykaa Naturals,Haircare,Body Mist,3609.28
54488,Nivea,Skincare,Body Lotion,1517.86
54489,Forest Essentials,Fragrance,Soap,3004.84
54490,Maybelline,Makeup,Moisturizer,4312.67
54491,WOW Skin Science,Skincare,Serum,651.76
54492,L'Oreal,,Perfume,1218.01
54493,Mamaearth,Personal Care,Serum,3203.6
54494,Nykaa Naturals,Makeup,Soap,2748.55
54495,The Body Shop,,Hair Mask,4863.49
54496,Mamaearth,Skincare,Lipstick,3112.69
54497,Forest Essentials,Haircare,Eyeliner,4099.24
54498,Maybelline,Makeup,Mascara,3684.99
54499,Maybelline,Haircare,Oil,1498.42
54500,,Haircare,Oil,1088.92
54501,Nivea,Haircare,Mask,2957.28
54502,WOW Skin Science,Skincare,Handwash,2470.16
54503,Nykaa Naturals,Fragrance,Sunscreen,141.34
54504,The Body Shop,Fragrance,Mask,4705.38
54505,Maybelline,Fragrance,Oil,239.77
54506,Biotique,Skincare,Serum,615.65
54507,The Body Shop,Personal Care,Mask,3970.31
54508,Biotique,Skincare,Perfume,4993.76
54509,Nivea,Haircare,Soap,4390.75
54510,Nykaa Naturals,Makeup,Moisturizer,2726.76
54511,WOW Skin Science,Haircare,Handwash,3058.66
54512,The Body Shop,Skincare,Soap,1133.54
54513,,Haircare,Body Mist,654.73
54514,Nykaa Naturals,Skincare,Foundation,566.18
54515,Lakme,,Serum,4305.77
54516,Nykaa Naturals,,,3034.75
54517,L'Oreal,,Conditioner,2807.38
54518,,Fragrance,Foundation,3153.13
54519,L'Oreal,Skincare,Perfume,1054.73
54520,Nykaa Naturals,Makeup,Eyeliner,1029.83
54521,Himalaya,Haircare,Mask,4615.93
54522,Maybelline,Haircare,Foundation,4310.54
54523,Forest Essentials,Skincare,Soap,4488.7
54524,L'Oreal,Fragrance,Hair Mask,4419.96
54525,Maybelline,Skincare,Mask,2621.23
54526,Lakme,Makeup,Sunscreen,2228.89
54527,Nykaa Naturals,Fragrance,Foundation,4906.28
54528,Maybelline,,Sanitizer,4861.73
54529,Forest Essentials,Makeup,Serum,1225.33
54530,,Skincare,Mascara,1323.72
54531,Himalaya,Makeup,Perfume,1078.49
54532,L'Oreal,Personal Care,Face Wash,4561.94
54533,Mamaearth,Fragrance,Eyeliner,3134.54
54534,Pond's,Skincare,Serum,422.14
54535,WOW Skin Science,Makeup,Deodorant,1822.82
54536,Biotique,Personal Care,Oil,2899.84
54537,Himalaya,Skincare,Body Mist,4513.87
54538,Himalaya,Skincare,Body Lotion,627.98
54539,Mamaearth,Skincare,Oil,3700.39
54540,Nivea,Skincare,Body Mist,4536.12
54541,Pond's,Makeup,Conditioner,4617.94
54542,Pond's,Personal Care,Body Lotion,1066.31
54543,Nykaa Naturals,Personal Care,Lipstick,3781.92
54544,Lakme,Personal Care,Sunscreen,2859.36
54545,,Fragrance,Foundation,2766.33
54546,WOW Skin Science,Haircare,Conditioner,2577.0
54547,WOW Skin Science,Makeup,,4840.59
54548,Maybelline,Skincare,Serum,4523.19
54549,Biotique,Makeup,Body Lotion,329.07
54550,Mamaearth,Makeup,Oil,2763.16
54551,Himalaya,Skincare,Deodorant,3702.07
54552,L'Oreal,Makeup,Serum,4976.09
54553,Biotique,,Hair Mask,3004.83
54554,Maybelline,Personal Care,Body Mist,4648.21
54555,Lakme,Personal Care,Eyeliner,461.55
54556,Nykaa Naturals,Makeup,Soap,920.99
54557,Maybelline,Fragrance,Soap,4396.87
54558,Pond's,Personal Care,Perfume,1801.33
54559,Nivea,Skincare,Serum,1314.78
54560,Forest Essentials,Makeup,,4278.76
54561,Biotique,Skincare,Body Mist,4669.36
54562,Pond's,Makeup,Body Mist,3101.61
54563,Himalaya,Fragrance,Serum,3580.56
54564,Biotique,Makeup,Body Mist,3032.11
54565,WOW Skin Science,Haircare,Face Wash,2621.94
54566,Pond's,Skincare,Soap,1022.59
54567,Biotique,Makeup,Foundation,2843.08
54568,The Body Shop,Haircare,Deodorant,4083.76
54569,Pond's,Makeup,,603.89
54570,Biotique,Skincare,Eyeliner,2786.34
54571,Pond's,Personal Care,Shampoo,206.82
54572,Nykaa Naturals,,Foundation,362.0
54573,Mamaearth,Skincare,Mascara,4818.37
54574,L'Oreal,Fragrance,Soap,3209.33
54575,Himalaya,Personal Care,Sanitizer,1486.58
54576,Maybelline,Makeup,Compact,4814.72
54577,Pond's,Personal Care,Handwash,3764.32
54578,WOW Skin Science,Makeup,Oil,2212.12
54579,Lakme,Haircare,,1571.77
54580,Himalaya,Personal Care,Soap,1367.23
54581,Forest Essentials,Fragrance,Body Lotion,3028.37
54582,Mamaearth,Haircare,Perfume,4374.02
54583,Pond's,Makeup,Soap,2125.84
54584,Himalaya,Makeup,Moisturizer,3131.98
54585,Nykaa Naturals,,Face Wash,996.41
54586,Maybelline,Makeup,,2019.22
54587,Himalaya,Haircare,Sunscreen,2241.7
54588,Mamaearth,Makeup,Deodorant,3793.12
54589,Pond's,,Body Lotion,2016.77
54590,Nykaa Naturals,Personal Care,Eyeliner,2138.71
54591,WOW Skin Science,Skincare,Mascara,432.42
54592,Maybelline,Personal Care,Shampoo,4278.86
54593,Pond's,Personal Care,Foundation,657.91
54594,Himalaya,Fragrance,,1196.3
54595,The Body Shop,Personal Care,Mascara,488.59
54596,Pond's,,Lipstick,3294.64
54597,Mamaearth,Makeup,Sanitizer,3079.79
54598,Lakme,Makeup,Hair Mask,1414.16
54599,Mamaearth,Skincare,Oil,191.97
54600,Biotique,Personal Care,Sunscreen,2453.29
54601,Forest Essentials,Skincare,Perfume,368.66
54602,Forest Essentials,,Lipstick,927.07
54603,Forest Essentials,Fragrance,Sanitizer,1880.89
54604,Nivea,Skincare,Body Lotion,951.92
54605,Biotique,Makeup,Lipstick,3978.31
54606,Maybelline,Haircare,Lipstick,2548.59
54607,Himalaya,Fragrance,Shampoo,1256.59
54608,Biotique,,Oil,129.8
54609,Forest Essentials,Makeup,Serum,393.16
54610,Nivea,Personal Care,Sunscreen,454.65
54611,,Skincare,Serum,3514.97
54612,,Haircare,Compact,1077.56
54613,Himalaya,,Hair Mask,4862.58
54614,Mamaearth,Haircare,Shampoo,843.89
54615,Biotique,Personal Care,Perfume,2228.67
54616,L'Oreal,,Mask,4036.0
54617,,Skincare,Sanitizer,2156.66
54618,Pond's,Makeup,Soap,1030.99
54619,,Haircare,Lipstick,
54620,Pond's,Makeup,,3667.14
54621,Pond's,Skincare,Oil,1422.06
54622,,Fragrance,Perfume,4630.17
54623,Pond's,Personal Care,Sanitizer,1985.65
54624,Pond's,Haircare,,1186.55
54625,WOW Skin Science,Makeup,,2901.03
54626,Maybelline,Fragrance,Perfume,4254.25
54627,Himalaya,Personal Care,Moisturizer,1822.67
54628,WOW Skin Science,Personal Care,Conditioner,1369.25
54629,Nivea,Personal Care,Soap,582.16
54630,Pond's,Personal Care,Shampoo,2022.41
54631,Forest Essentials,Fragrance,Mascara,3286.33
54632,Nivea,Skincare,Mascara,215.51
54633,Biotique,Haircare,Face Wash,3529.18
54634,Lakme,Makeup,Deodorant,889.88
54635,,Haircare,Hair Mask,3375.74
54636,Nivea,Fragrance,Serum,738.12
54637,The Body Shop,Haircare,Mascara,1935.96
54638,Mamaearth,Makeup,Serum,4440.31
54639,Pond's,,Sanitizer,620.61
54640,WOW Skin Science,Haircare,Conditioner,4857.42
54641,L'Oreal,Haircare,Compact,2573.11
54642,Nivea,Personal Care,Soap,3255.47
54643,WOW Skin Science,Makeup,Lipstick,3041.35
54644,L'Oreal,Makeup,Sunscreen,2862.58
54645,Nykaa Naturals,Personal Care,Foundation,2594.15
54646,Himalaya,Fragrance,Face Wash,2380.58
54647,Biotique,Makeup,Sunscreen,4868.89
54648,Himalaya,Fragrance,Mask,4206.75
54649,Lakme,Skincare,Moisturizer,170.27
54650,Maybelline,Fragrance,Serum,4466.28
54651,WOW Skin Science,Haircare,Deodorant,386.85
54652,Mamaearth,Makeup,Handwash,4399.27
54653,Forest Essentials,Personal Care,Perfume,4981.05
54654,Forest Essentials,Haircare,,3064.91
54655,Pond's,Fragrance,Body Lotion,259.9
54656,Mamaearth,Makeup,Body Lotion,3380.63
54657,Lakme,Haircare,Sunscreen,1215.9
54658,Nivea,Fragrance,Deodorant,1321.31
54659,Forest Essentials,Skincare,Mask,293.15
54660,Pond's,Fragrance,Serum,897.85
54661,Nivea,Makeup,Sunscreen,1000.61
54662,Forest Essentials,Skincare,Foundation,1053.37
54663,The Body Shop,Skincare,Mask,3987.02
54664,Pond's,,,1621.08
54665,Nykaa Naturals,Personal Care,Foundation,2443.67
54666,The Body Shop,Makeup,Foundation,2554.59
54667,L'Oreal,Makeup,Serum,873.27
54668,WOW Skin Science,Fragrance,Body Lotion,3528.83
54669,Lakme,Haircare,Handwash,2587.98
54670,,Makeup,Hair Mask,1035.36
54671,Maybelline,Personal Care,Body Mist,435.84
54672,L'Oreal,Haircare,Perfume,495.31
54673,Pond's,Haircare,Oil,2307.88
54674,Lakme,Personal Care,Body Mist,3711.24
54675,Pond's,,Sanitizer,2521.37
54676,Forest Essentials,Haircare,Handwash,3396.93
54677,Forest Essentials,Personal Care,Lipstick,995.95
54678,Himalaya,Personal Care,Soap,1307.08
54679,Lakme,Personal Care,Lipstick,4637.23
54680,Biotique,Personal Care,Lipstick,1454.74
54681,Maybelline,,Mask,1252.67
54682,Lakme,Makeup,Body Mist,1852.85
54683,The Body Shop,Makeup,Moisturizer,109.44
54684,Biotique,Makeup,Body Mist,4041.57
54685,Himalaya,Fragrance,Moisturizer,3868.93
54686,L'Oreal,Personal Care,Oil,699.07
54687,Mamaearth,Fragrance,Sunscreen,624.49
54688,L'Oreal,Fragrance,Body Mist,753.96
54689,Nivea,Personal Care,Conditioner,2793.22
54690,Maybelline,Haircare,Moisturizer,3685.61
54691,Mamaearth,,Sunscreen,4557.43
54692,Lakme,Makeup,Soap,4569.75
54693,,Skincare,Perfume,4797.4
54694,Forest Essentials,Makeup,Moisturizer,3644.92
54695,Pond's,Personal Care,Foundation,3443.82
54696,Mamaearth,Haircare,Moisturizer,1053.71
54697,L'Oreal,Personal Care,Shampoo,4638.32
54698,WOW Skin Science,Personal Care,Face Wash,1825.84
54699,Forest Essentials,Personal Care,,1057.1
54700,The Body Shop,Haircare,Mask,956.86
54701,L'Oreal,Haircare,Body Lotion,3539.81
54702,The Body Shop,Haircare,Serum,1604.59
54703,Lakme,Haircare,Body Mist,
54704,Nivea,Makeup,Lipstick,3125.71
54705,Nykaa Naturals,Fragrance,Body Mist,337.15
54706,Forest Essentials,Makeup,Serum,4498.89
54707,Mamaearth,Fragrance,Eyeliner,1095.16
54708,Lakme,Personal Care,Foundation,949.89
54709,Mamaearth,Haircare,Moisturizer,4311.4
54710,L'Oreal,Makeup,Sanitizer,4941.71
54711,Forest Essentials,Skincare,Handwash,212.4
54712,Pond's,Personal Care,Foundation,3953.49
54713,Pond's,Makeup,Soap,4881.18
54714,Pond's,Personal Care,Sanitizer,4780.66
54715,Biotique,Fragrance,Conditioner,4010.81
54716,Biotique,Fragrance,Compact,2730.13
54717,WOW Skin Science,Haircare,Compact,2338.08
54718,Forest Essentials,,Deodorant,2897.55
54719,Himalaya,Skincare,Body Mist,3074.31
54720,The Body Shop,Personal Care,Body Mist,3793.81
54721,Lakme,Skincare,Deodorant,1665.97
54722,L'Oreal,Skincare,,2215.41
54723,Nivea,Haircare,Moisturizer,1789.3
54724,Himalaya,Skincare,Soap,2273.4
54725,Himalaya,Haircare,Sunscreen,
54726,Nykaa Naturals,Makeup,Sanitizer,3015.12
54727,Biotique,Skincare,Shampoo,
54728,Maybelline,Skincare,Face Wash,4200.47
54729,Pond's,Haircare,Mascara,2617.85
54730,Himalaya,Fragrance,Compact,2110.58
54731,Mamaearth,Skincare,Oil,
54732,Nykaa Naturals,Fragrance,Hair Mask,
54733,Nykaa Naturals,Fragrance,Serum,3752.6
54734,Mamaearth,Fragrance,Oil,4515.74
54735,Nykaa Naturals,Haircare,Serum,320.08
54736,The Body Shop,Fragrance,Body Mist,2609.43
54737,Mamaearth,Makeup,Mascara,640.59
54738,Maybelline,Makeup,Body Mist,3631.93
54739,WOW Skin Science,Personal Care,Serum,773.66
54740,Nivea,Fragrance,Deodorant,4425.85
54741,Mamaearth,Skincare,Foundation,1242.44
54742,Nykaa Naturals,Makeup,Lipstick,485.94
54743,Maybelline,Haircare,Deodorant,1426.99
54744,Lakme,Skincare,Lipstick,
54745,Biotique,Makeup,Mascara,3617.7
54746,Maybelline,Personal Care,Lipstick,2435.99
54747,Himalaya,Fragrance,,2677.46
54748,,Makeup,Oil,4084.91
54749,Lakme,Personal Care,Deodorant,4612.59
54750,Nykaa Naturals,Makeup,Deodorant,1231.21
54751,Mamaearth,Personal Care,Deodorant,4534.46
54752,Pond's,Personal Care,Serum,4471.44
54753,Biotique,Fragrance,Body Lotion,881.7
54754,L'Oreal,Fragrance,Oil,4807.77
54755,Nivea,Haircare,Compact,4703.43
54756,The Body Shop,Fragrance,Body Lotion,66.46
54757,The Body Shop,Fragrance,Sanitizer,2338.22
54758,Mamaearth,Makeup,Sanitizer,1685.52
54759,Mamaearth,Haircare,Moisturizer,3418.52
54760,L'Oreal,Makeup,Sanitizer,
54761,Biotique,Fragrance,Deodorant,2278.2
54762,Forest Essentials,Skincare,Oil,1624.21
54763,Nykaa Naturals,Haircare,Deodorant,781.93
54764,Nykaa Naturals,,Soap,4272.23
54765,WOW Skin Science,Haircare,Moisturizer,804.79
54766,Mamaearth,Makeup,Sanitizer,3859.86
54767,Maybelline,Personal Care,Shampoo,950.15
54768,L'Oreal,,Body Mist,3365.39
54769,The Body Shop,Fragrance,Moisturizer,4680.61
54770,Maybelline,Skincare,Perfume,4056.6
54771,Maybelline,Fragrance,Sunscreen,4332.82
54772,Nykaa Naturals,Skincare,Face Wash,2439.3
54773,WOW Skin Science,Skincare,Perfume,4166.18
54774,L'Oreal,Makeup,Deodorant,2164.32
54775,Mamaearth,Makeup,Oil,1909.12
54776,Forest Essentials,Makeup,Shampoo,1171.44
54777,Maybelline,Personal Care,Body Lotion,879.9
54778,Himalaya,Skincare,Face Wash,1075.26
54779,Forest Essentials,Makeup,Conditioner,1827.77
54780,Forest Essentials,Haircare,Conditioner,1127.35
54781,The Body Shop,Haircare,Hair Mask,2888.17
54782,Himalaya,Fragrance,Eyeliner,4227.45
54783,Biotique,Haircare,Perfume,4975.75
54784,Forest Essentials,Haircare,Sunscreen,3162.92
54785,Lakme,Fragrance,Serum,890.29
54786,Maybelline,Personal Care,Face Wash,3939.32
54787,Nivea,Skincare,Perfume,3523.42
54788,Biotique,Haircare,Deodorant,4459.09
54789,Lakme,Fragrance,Compact,3588.89
54790,,Haircare,Body Lotion,753.82
54791,The Body Shop,Skincare,Oil,2270.35
54792,Biotique,Haircare,Mask,4329.7
54793,Nivea,Makeup,Body Lotion,424.84
54794,Lakme,Haircare,Sunscreen,4116.05
54795,WOW Skin Science,Makeup,Face Wash,3155.89
